A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
-0.25259,0.90038,-0.25217,0.91613,-0.249,0.90997,-0.21782,0.93286,-0.10174,0.96029,0.00628,0.9737,0.23521,0.95816,0.42893,0.92211,0.52999,0.81152,0.61601,0.65682,0.75312,0.64875,0.78665,0.48786,0.78125,0.23704,0.70476,0.03245,0.55997,-0.17254,0.38013,-0.26419,0.11144,-0.27565,-0.1987,-0.20661,-0.51978,-0.15028,-0.80468,-0.14667,-1.0296,-0.26777,-1.21359,-0.42033,-1.34952,-0.59906,-1.49264,-0.72084,-1.5818,-0.87491,-1.62057,-0.97781,-1.61413,-1.00534,-1.57954,-1.2303,-1.53404,-1.406,-1.4489,-1.55283,-1.26197,-1.72697,-1.09135,-1.86664,-0.91432,-1.90328,-0.70228,-1.86157,-0.41264,-1.79244,-0.14559,-1.76363,0.05573,-1.83263,0.21084,-1.9355,0.32505,-2.04845,0.41211,-2.12418,0.43887,-2.2299,0.37011,-2.27838,0.27732,-2.21695,0.15528,-2.22954,0.02955,-2.20284,5,12,6,14,15,7,10,3,11,9,2,8,1,13,4
-0.66157,1.34546,-0.76007,1.36166,-0.97339,1.26933,-1.17655,1.11901,-1.35839,0.96029,-1.471,0.89826,-1.41767,0.70145,-1.13948,0.47459,-0.7839,0.41922,-0.39963,0.57386,0.00049,0.80141,0.27798,0.86038,0.39635,0.68435,0.45029,0.56207,0.35292,0.2271,0.20977,-0.0211,0.0559,-0.11172,-0.16393,-0.19114,-0.36432,-0.19817,-0.56298,-0.16278,-0.73014,-0.07387,-0.95588,-0.14429,-1.13382,-0.25348,-1.26039,-0.35844,-1.32123,-0.5647,-1.34156,-0.86457,-1.2601,-1.11885,-1.05909,-1.26274,-0.7765,-1.29301,-0.45728,-1.17057,-0.16849,-0.92407,0.12223,-0.75944,0.34362,-0.61411,0.36884,-0.68557,0.26817,-0.94679,0.16119,-1.13009,0.02752,-1.32133,-0.18795,-1.53497,-0.44339,-1.67457,-0.69204,-1.72029,-0.92633,-1.77351,-1.10649,-1.8272,-1.15666,-1.97036,-1.02239,-2.06611,-0.82936,-2.04493,5,10,6,14,15,7,11,4,9,8,2,13,1,12,3
-0.34995,1.48145,-0.35963,1.48536,-0.34688,1.50476,-0.34629,1.51619,-0.343,1.55881,-0.34256,1.60228,-0.35064,1.70274,-0.44006,1.77775,-0.56138,1.86668,-0.78706,1.92881,-0.96865,1.88399,-1.04457,1.81241,-1.03186,1.47051,-0.92372,1.26819,-0.68247,1.09534,-0.4077,1.00822,-0.15514,1.1249,0.12591,1.46815,0.32913,1.49273,0.45232,1.27378,0.5035,0.92787,0.42619,0.52148,0.17173,0.12501,-0.12129,-0.06186,-0.36579,-0.05854,-0.52602,0.02546,-0.69155,0.01638,-0.78808,-0.14375,-0.74358,-0.4379,-0.57985,-0.72453,-0.33589,-0.79811,-0.10738,-0.69706,0.13218,-0.5681,0.31779,-0.53669,0.46548,-0.66009,0.4967,-0.88216,0.41257,-1.03877,0.24795,-1.06764,0.01025,-1.00698,-0.2188,-0.92604,-0.35982,-0.92785,-0.37745,-1.07074,-0.2491,-1.20475,-0.07493,-1.28667,0.0811,-1.31612,5,11,7,15,14,8,9,3,10,6,2,13,1,12,4
-0.00913,1.61749,-0.00796,1.63387,-0.03366,1.64105,-0.06953,1.6403,-0.21234,1.62119,-0.45537,1.58974,-0.66449,1.51019,-0.77914,1.46181,-0.80504,1.36616,-0.86036,1.20985,-0.85522,0.94022,-0.7292,0.66726,-0.45451,0.46746,-0.10948,0.45342,0.2183,0.53031,0.51856,0.62221,0.81118,0.6779,1.0185,0.64624,1.0824,0.40805,1.03245,0.01475,0.91077,-0.33241,0.71897,-0.55024,0.4896,-0.76363,0.22153,-0.91856,-0.06177,-0.97288,-0.34361,-0.88071,-0.60569,-0.82696,-0.8531,-0.74381,-1.06196,-0.71218,-1.22604,-0.83607,-1.23965,-1.08145,-1.06948,-1.32089,-0.78747,-1.48892,-0.48805,-1.51919,-0.21532,-1.46277,0.01736,-1.33667,0.19657,-1.18676,0.34998,-1.0009,0.44538,-0.95357,0.49563,-1.02026,0.44814,-1.12919,0.30551,-1.2433,0.16842,-1.29557,0.03132,-1.3621,-0.09928,-1.4133,5,11,7,14,15,10,9,3,8,6,2,12,1,13,4
-0.66157,1.34546,-0.76007,1.36166,-0.97339,1.26933,-1.17655,1.11901,-1.35839,0.96029,-1.471,0.89826,-1.41767,0.70145,-1.13948,0.47459,-0.7839,0.41922,-0.39963,0.57386,0.00049,0.80141,0.27798,0.86038,0.39635,0.68435,0.45029,0.56207,0.35292,0.2271,0.20977,-0.0211,0.0559,-0.11172,-0.16393,-0.19114,-0.36432,-0.19817,-0.56298,-0.16278,-0.73014,-0.07387,-0.95588,-0.14429,-1.13382,-0.25348,-1.26039,-0.35844,-1.32123,-0.5647,-1.34156,-0.86457,-1.2601,-1.11885,-1.05909,-1.26274,-0.7765,-1.29301,-0.45728,-1.17057,-0.16849,-0.92407,0.12223,-0.75944,0.34362,-0.61411,0.36884,-0.68557,0.26817,-0.94679,0.16119,-1.13009,0.02752,-1.32133,-0.18795,-1.53497,-0.44339,-1.67457,-0.69204,-1.72029,-0.92633,-1.77351,-1.10649,-1.8272,-1.15666,-1.97036,-1.02239,-2.06611,-0.82936,-2.04493,5,10,6,14,15,7,11,4,9,8,2,13,1,12,3
-0.34995,1.48145,-0.35963,1.48536,-0.34688,1.50476,-0.34629,1.51619,-0.343,1.55881,-0.34256,1.60228,-0.35064,1.70274,-0.44006,1.77775,-0.56138,1.86668,-0.78706,1.92881,-0.96865,1.88399,-1.04457,1.81241,-1.03186,1.47051,-0.92372,1.26819,-0.68247,1.09534,-0.4077,1.00822,-0.15514,1.1249,0.12591,1.46815,0.32913,1.49273,0.45232,1.27378,0.5035,0.92787,0.42619,0.52148,0.17173,0.12501,-0.12129,-0.06186,-0.36579,-0.05854,-0.52602,0.02546,-0.69155,0.01638,-0.78808,-0.14375,-0.74358,-0.4379,-0.57985,-0.72453,-0.33589,-0.79811,-0.10738,-0.69706,0.13218,-0.5681,0.31779,-0.53669,0.46548,-0.66009,0.4967,-0.88216,0.41257,-1.03877,0.24795,-1.06764,0.01025,-1.00698,-0.2188,-0.92604,-0.35982,-0.92785,-0.37745,-1.07074,-0.2491,-1.20475,-0.07493,-1.28667,0.0811,-1.31612,5,11,7,15,14,8,9,3,10,6,2,13,1,12,4
-0.00913,1.61749,-0.00796,1.63387,-0.03366,1.64105,-0.06953,1.6403,-0.21234,1.62119,-0.45537,1.58974,-0.66449,1.51019,-0.77914,1.46181,-0.80504,1.36616,-0.86036,1.20985,-0.85522,0.94022,-0.7292,0.66726,-0.45451,0.46746,-0.10948,0.45342,0.2183,0.53031,0.51856,0.62221,0.81118,0.6779,1.0185,0.64624,1.0824,0.40805,1.03245,0.01475,0.91077,-0.33241,0.71897,-0.55024,0.4896,-0.76363,0.22153,-0.91856,-0.06177,-0.97288,-0.34361,-0.88071,-0.60569,-0.82696,-0.8531,-0.74381,-1.06196,-0.71218,-1.22604,-0.83607,-1.23965,-1.08145,-1.06948,-1.32089,-0.78747,-1.48892,-0.48805,-1.51919,-0.21532,-1.46277,0.01736,-1.33667,0.19657,-1.18676,0.34998,-1.0009,0.44538,-0.95357,0.49563,-1.02026,0.44814,-1.12919,0.30551,-1.2433,0.16842,-1.29557,0.03132,-1.3621,-0.09928,-1.4133,5,11,7,14,15,10,9,3,8,6,2,12,1,13,4
0.9062,-1.59716,0.91018,-1.6083,0.91594,-1.59316,0.92875,-1.59891,0.95388,-1.55847,0.98086,-1.50293,1.01982,-1.44246,1.05417,-1.32873,1.0704,-1.20408,1.07668,-0.98847,1.06243,-0.80865,1.06131,-0.5745,1.06488,-0.38645,1.06094,-0.17123,1.05698,0.03416,1.05088,0.2362,1.02223,0.46929,0.9953,0.70827,0.92694,0.88657,0.82699,0.99932,0.67119,1.07326,0.51987,1.12229,0.36471,1.14531,0.21044,1.07489,0.04679,1.06803,-0.12896,1.04488,-0.29459,1.05436,-0.44111,1.05637,-0.61184,1.09492,-0.80266,1.10728,-0.96068,1.10696,-1.05857,1.0339,-1.11516,0.90519,-1.15114,0.78818,-1.19215,0.58694,-1.20963,0.39866,-1.24018,0.1992,-1.27301,0.02725,-1.31359,-0.20587,-1.35083,-0.44142,-1.37208,-0.64591,-1.3557,-0.80536,-1.30189,-0.9452,-1.24372,-1.06035,-1.1815,-1.17034,5,7,12,10,11,4,2,13,8,6,15,3,14,1,9
1.3541,-1.41166,1.35946,-1.39794,1.36622,-1.38246,1.38339,-1.38794,1.4163,-1.37145,1.45279,-1.32692,1.49057,-1.22423,1.53104,-1.10497,1.5472,-0.98762,1.5374,-0.82261,1.50574,-0.66984,1.46825,-0.47789,1.4194,-0.30512,1.37645,-0.08974,1.34689,0.08928,1.32769,0.30772,1.29995,0.49909,1.27352,0.6928,1.21389,0.85467,1.02039,0.98322,0.76704,1.13789,0.56673,1.25213,0.42152,1.3263,0.28786,1.33851,0.14452,1.36195,-0.01095,1.38469,-0.17662,1.42737,-0.37609,1.42937,-0.57892,1.40147,-0.78037,1.3303,-0.97187,1.28012,-1.12414,1.25224,-1.22085,1.18145,-1.27354,1.05615,-1.30065,0.88794,-1.31504,0.70168,-1.34345,0.54902,-1.3936,0.42779,-1.46173,0.30148,-1.50856,0.13747,-1.52068,-0.06874,-1.49411,-0.31434,-1.42895,-0.54291,-1.35885,-0.72092,-1.28461,-0.84237,5,7,11,10,12,6,1,13,9,3,15,2,14,4,8
1.26645,-1.31274,1.27154,-1.31128,1.27811,-1.30811,1.29442,-1.30103,1.32582,-1.25924,1.35016,-1.17604,1.39641,-1.03162,1.40388,-0.86802,1.39886,-0.71705,1.36986,-0.55986,1.32015,-0.40613,1.27496,-0.20198,1.23706,0.02016,1.21365,0.20903,1.19155,0.36492,1.14671,0.57935,1.11113,0.75243,1.04169,0.98742,0.99871,1.09393,0.94785,1.17692,0.83888,1.25104,0.63698,1.31709,0.47827,1.39213,0.35424,1.42085,0.23141,1.42727,0.10711,1.4009,0.0058,1.37875,-0.11584,1.34824,-0.24953,1.32082,-0.40157,1.29844,-0.57021,1.31161,-0.73056,1.29899,-0.87202,1.21215,-0.93691,1.1157,-0.95535,0.98825,-0.97957,0.82562,-1.02419,0.67016,-1.06899,0.52123,-1.11922,0.3816,-1.15597,0.25861,-1.19563,0.13266,-1.20803,-0.02236,-1.21114,-0.14068,-1.19945,-0.25575,-1.1815,-0.3565,5,7,11,10,12,6,1,13,9,3,15,2,14,4,8
-1.58661,-0.06402,-1.5903,-0.06147,-1.59013,-0.0566,-1.60155,-0.05997,-1.61978,-0.02477,-1.63515,-0.00686,-1.63737,0.04671,-1.62692,0.06654,-1.56796,0.13515,-1.50952,0.14524,-1.44288,0.19071,-1.3803,0.21196,-1.3357,0.25063,-1.30032,0.30406,-1.30367,0.36492,-1.33397,0.43637,-1.41033,0.46929,-1.48547,0.55319,-1.54801,0.64731,-1.56616,0.69266,-1.55663,0.54007,-1.50637,1.07354,-1.45164,0.58582,-1.38206,0.59711,-1.33207,0.65985,-1.28792,0.73744,-1.2494,0.85972,-1.22176,0.95906,-1.20471,1.06265,-1.20375,1.12325,-1.12808,1.21714,-0.99294,1.29899,-0.84032,1.35025,-0.6921,1.38361,-0.56067,1.36095,-0.43313,1.34902,-0.3011,1.35636,-0.18795,1.38915,-0.09155,1.42306,0.01314,1.48368,0.11382,1.51524,0.22244,1.54358,0.31364,1.53338,0.38549,1.50428,0.459,1.4656,4,6,7,9,12,2,10,11,8,3,14,13,15,1,5
0.9354,-0.92951,0.94922,-0.92772,0.96488,-0.9116,0.98803,-0.89152,1.01417,-0.88514,1.05267,-0.86175,1.10349,-0.82626,1.16013,-0.80223,1.20811,-0.78473,1.24422,-0.7673,1.2686,-0.75312,1.29531,-0.72625,1.31813,-0.68467,1.35614,-0.68723,1.39865,-0.69619,1.44483,-0.70739,1.51099,-0.76733,1.56335,-0.79593,1.58459,-0.80433,1.60053,-0.84075,1.56951,-0.8656,1.50374,-0.9075,1.43185,-0.97754,1.38271,-1.03393,1.34969,-1.05456,1.33042,-1.07491,1.32534,-1.07022,1.33694,-0.95462,1.33144,-0.809,1.292,-0.56522,1.23735,-0.26277,1.17183,0.08266,1.10468,0.42943,1.05228,0.7584,0.95887,1.04559,0.81304,1.36277,0.6473,1.6255,0.47052,1.81639,0.30652,1.98382,0.15235,2.06257,0.01165,2.06562,-0.12824,2.008,-0.26725,1.8578,-0.4114,1.6677,-0.54591,1.4656,1,8,12,7,4,5,2,13,6,10,15,11,14,9,3
-0.95366,-1.86913,-0.95539,-1.88057,-0.9538,-1.87816,-0.94921,-1.87196,-0.95626,-1.85776,-0.9683,-1.82977,-0.95736,-1.78907,-0.94871,-1.73679,-0.93224,-1.63693,-0.89175,-1.51391,-0.8346,-1.36382,-0.76991,-1.18156,-0.67734,-0.98283,-0.59805,-0.78226,-0.5168,-0.59975,-0.45031,-0.42143,-0.37733,-0.21605,-0.30304,-0.02051,-0.22084,0.13681,-0.1037,0.28914,0.0244,0.39468,0.15679,0.44025,0.31934,0.48707,0.49798,0.51477,0.66571,0.48027,0.82606,0.44615,1.00348,0.42183,1.18515,0.359,1.36436,0.25591,1.49251,0.13564,1.58323,-0.02663,1.62007,-0.22925,1.6332,-0.44531,1.62355,-0.59624,1.61993,-0.76047,1.60867,-0.86842,1.59575,-0.94454,1.58345,-1.02761,1.59337,-1.10042,1.59983,-1.19531,1.59041,-1.26344,1.56059,-1.30963,1.51161,-1.33453,1.45687,-1.3621,1.38665,-1.36471,4,7,11,8,2,3,10,14,6,9,15,12,13,1,5
-1.25556,-1.07784,-1.25823,-1.07617,-1.24749,-1.07268,-1.2556,-1.06523,-1.2679,-1.04722,-1.28637,-1.02517,-1.27121,-1.00595,-1.24544,-0.99966,-1.18653,-0.97407,-1.15354,-0.93317,-1.10265,-0.85026,-1.08528,-0.74008,-1.06224,-0.60334,-1.03569,-0.48355,-1.01376,-0.36549,-1.01455,-0.23559,-1.03269,-0.12665,-1.05659,0.01044,-1.04589,0.13681,-0.99808,0.24075,-0.92179,0.36236,-0.83877,0.44025,-0.75919,0.53641,-0.6632,0.64658,-0.57208,0.75782,-0.48308,0.8669,-0.39115,1.00573,-0.30019,1.10499,-0.19464,1.17556,-0.0339,1.171,0.09928,1.13845,0.29717,1.18986,0.49161,1.21215,0.66465,1.21988,0.81083,1.2176,0.96638,1.18374,1.09807,1.18146,1.25884,1.16212,1.39895,1.15601,1.53488,1.14712,1.63684,1.09911,1.70826,1.03926,1.73852,0.9494,1.74023,0.8254,1.72165,0.676,7,8,10,6,4,2,11,13,9,3,15,12,14,1,5
-1.30424,-1.05311,-1.29726,-1.05142,-1.29644,-1.06031,-1.30502,-1.05285,-1.30813,-1.04722,-1.32737,-1.03777,-1.32351,-1.01881,-1.27721,-1.0128,-1.22887,-0.98762,-1.19544,-0.91937,-1.16454,-0.7948,-1.14635,-0.65729,-1.12298,-0.48131,-1.09673,-0.29342,-1.05519,-0.13117,-1.01455,0.02177,-0.96601,0.11175,-0.89429,0.27411,-0.80673,0.45587,-0.69589,0.5797,-0.57446,0.71785,-0.47569,0.82999,-0.32775,0.94781,-0.17663,1.04194,0.0794,1.06803,0.3217,1.15813,0.56365,1.21655,0.79485,1.25093,1.01307,1.24011,1.22512,1.1869,1.42702,1.10696,1.57638,0.94033,1.69665,0.75177,1.75613,0.5649,1.8074,0.38625,1.81955,0.21963,1.83053,0.07806,1.86169,-0.06625,1.90812,-0.20587,1.94311,-0.34715,1.95262,-0.45802,1.95746,-0.48684,1.93818,-0.59482,1.89074,-0.63293,1.82471,-0.648,7,6,10,9,4,2,11,12,8,5,15,14,13,1,3
-1.00239,-1.13969,-0.99448,-1.15043,-0.99298,-1.14703,-0.99862,-1.1397,-1.00652,-1.0971,-1.01964,-1.06292,-1.03059,-0.98027,-1.03352,-0.84169,-1.01699,-0.69,-0.9546,-0.49075,-0.87585,-0.28124,-0.75976,-0.064,-0.61654,0.1286,-0.45556,0.29051,-0.33042,0.47518,-0.21604,0.62221,-0.07744,0.7673,0.04476,0.94086,0.20958,1.07801,0.39189,1.16075,0.55143,1.21872,0.70728,1.1385,0.89828,1.09597,1.06201,0.99254,1.25197,0.88845,1.4163,0.75359,1.5828,0.68134,1.79231,0.55362,2.01212,0.385,2.16104,0.19936,2.25273,0.02057,2.23234,-0.15124,2.19348,-0.32253,2.12335,-0.43251,2.10342,-0.55978,2.10714,-0.71694,2.09347,-0.83689,2.09352,-0.94749,2.10254,-1.04701,2.11015,-0.64334,2.10118,-0.69961,2.07741,-0.73898,2.01987,-0.77651,1.95273,-0.75866,1.86765,-0.73306,5,7,9,11,4,3,10,12,6,8,14,15,13,1,2
-1.1874,-1.38693,-1.18006,-1.41029,-1.17897,-1.40725,-1.17655,-1.40032,-1.19753,-1.39639,-1.21456,-1.33946,-1.23984,-1.26272,-1.24544,-1.1313,-1.2183,-1.00112,-1.13259,-0.86406,-1.00991,-0.71151,-0.89199,-0.53308,-0.79888,-0.34581,-0.73034,-0.1169,-0.66176,0.07553,-0.62066,0.2648,-0.58837,0.42463,-0.54649,0.63077,-0.46001,0.82276,-0.39377,1.0155,-0.31092,1.10558,-0.18286,1.10602,-0.02125,1.12888,0.15515,1.10784,0.30741,1.06803,0.45046,1.07725,0.64946,1.11924,0.87075,1.08881,1.10087,0.9981,1.292,0.8524,1.47167,0.71336,1.5545,0.61285,1.61211,0.46012,1.64391,0.37133,1.69885,0.2286,1.74288,0.09569,1.75538,-0.00263,1.77821,-0.10628,1.81555,0.00778,1.84108,-0.03753,1.89688,-0.18953,1.92053,-0.24795,1.91096,-0.33532,1.87303,-0.39408,1.8161,-0.44151,5,7,11,9,3,2,10,12,8,6,15,14,13,1,4
-1.0413,-1.52297,-1.04331,-1.53405,-1.04192,-1.54359,-1.04804,-1.52444,-1.04675,-1.52109,-1.04012,-1.51548,-1.02015,-1.51949,-0.99111,-1.49984,-0.97459,-1.46109,-0.96505,-1.36178,-0.96865,-1.1834,-0.96321,-0.98838,-0.92043,-0.75242,-0.87283,-0.55142,-0.83776,-0.35168,-0.79097,-0.19267,-0.7328,0.00742,-0.67403,0.22755,-0.57956,0.45587,-0.49043,0.64427,-0.43074,0.83092,-0.37027,0.99238,-0.24828,1.12888,-0.07709,1.22314,0.13368,1.24761,0.38611,1.28759,0.63875,1.31387,0.93583,1.29962,1.21065,1.24011,1.4591,1.09138,1.66134,0.88652,1.80592,0.65967,1.88694,0.41411,1.93977,0.14806,1.89621,-0.05809,1.86747,-0.24863,1.81174,-0.37942,1.78751,-0.45346,1.75998,-0.56637,1.72043,-0.62985,1.69259,-0.71306,1.67133,-0.81861,1.63867,-0.81547,1.59855,-0.84664,1.54984,-0.87879,5,6,11,9,3,2,10,14,7,8,15,12,13,1,4
-0.81733,-1.69602,-0.8089,-1.6949,-0.81675,-1.67988,-0.81083,-1.68576,-0.82554,-1.67068,-0.81444,-1.65375,-0.80046,-1.66069,-0.75799,-1.67094,-0.7203,-1.65043,-0.70332,-1.55536,-0.69025,-1.44711,-0.67834,-1.25052,-0.65707,-1.07775,-0.62857,-0.89091,-0.58928,-0.75132,-0.54614,-0.6216,-0.51062,-0.43952,-0.48853,-0.25317,-0.42415,-0.07055,-0.33334,0.09543,-0.22707,0.24929,-0.10087,0.32661,0.00146,0.43766,0.09987,0.54772,0.23141,0.62719,0.40758,0.67271,0.61729,0.66516,0.83824,0.58606,1.05694,0.51409,1.24741,0.42231,1.37124,0.25678,1.44513,0.11385,1.48521,-0.04633,1.50114,-0.1794,1.53112,-0.28745,1.56075,-0.38636,1.59575,-0.47358,1.64837,-0.53358,1.67665,-0.63316,1.72043,-0.71063,1.75759,-0.7533,1.77286,-0.77882,1.73852,-0.88033,1.7048,-0.93463,1.64433,-0.95168,5,8,11,7,2,3,10,14,6,9,15,12,13,1,4
-2.05399,-1.00365,-2.02008,-0.96482,-2.03064,-0.99832,-2.04632,-0.95355,-2.0822,-0.91008,-2.0968,-0.86175,-2.12905,-0.83907,-2.09322,-0.73638,-2.03419,-0.64944,-1.90739,-0.51841,-1.78311,-0.36452,-1.68552,-0.18816,-1.57884,-0.02048,-1.46317,0.11394,-1.36576,0.24092,-1.27006,0.39345,-1.17706,0.54383,-1.06815,0.72382,-0.93827,0.9344,-0.76844,1.09618,-0.58642,1.21872,-0.38202,1.31709,-0.15748,1.37571,0.08883,1.43737,0.31825,1.49258,0.54705,1.46564,0.79965,1.42737,1.06592,1.36449,1.33144,1.24011,1.58168,1.05952,1.79523,0.85503,1.90433,0.64404,1.95034,0.26063,2.00095,0.08851,2.00471,-0.04373,2.01129,-0.06959,2.00895,-0.05645,2.01934,-0.17307,2.01921,-0.21925,2.01737,-0.26637,2.00832,-0.28347,1.96667,-0.30104,1.91096,-0.29636,1.8376,-0.29349,1.78177,-0.25932,6,5,9,11,8,3,10,12,7,4,14,15,13,1,2
-1.86898,-1.04077,-1.86379,-1.03907,-1.88382,-1.02311,-1.88817,-1.02802,-1.92139,-0.99734,-1.92241,-0.94973,-1.94073,-0.87762,-1.91308,-0.76271,-1.84345,-0.69,-1.79225,-0.57372,-1.66973,-0.39228,-1.53294,-0.22958,-1.38634,-0.04759,-1.2698,0.1411,-1.138,0.3098,-1.05716,0.49356,-0.95493,0.69283,-0.8247,0.90985,-0.65132,1.10992,-0.46625,1.24149,-0.275,1.3156,-0.10087,1.33337,0.08093,1.3263,0.22153,1.23965,0.37253,1.16601,0.50417,1.0611,0.62799,0.89216,0.80573,0.82931,0.9911,0.7561,1.13601,0.6613,1.25968,0.55591,1.35768,0.34776,1.40066,0.21462,1.46032,0.05873,1.50153,-0.0724,1.52239,-0.17979,1.5488,-0.25833,1.57419,-0.2799,1.60261,-0.21925,1.63691,-0.30679,1.64616,-0.31032,1.64366,-0.40721,1.6024,-0.49105,1.55428,-0.5575,1.48971,-0.58729,6,5,9,11,8,3,10,12,7,4,14,15,13,1,2
-1.83979,-0.71928,-1.854,-0.7297,-1.874,-0.65138,-1.84867,-0.61846,-1.87113,-0.56097,-1.90188,-0.53492,-1.89892,-0.3384,-1.90245,-0.27567,-1.84345,-0.14892,-1.69801,-0.03448,-1.55631,0.12128,-1.40066,0.29475,-1.2648,0.46746,-1.07642,0.61639,-0.93095,0.79213,-0.79097,0.96535,-0.65504,1.1249,-0.5001,1.29752,-0.28062,1.41299,-0.06739,1.4997,0.19209,1.46106,0.37932,1.39832,0.47827,1.35922,0.67493,1.19019,0.82855,1.10069,1.06218,0.964,1.2717,0.85972,1.41283,0.78062,1.52908,0.67545,1.62621,0.54976,1.70599,0.36697,1.71848,0.20743,1.73895,0.04576,1.74596,-0.10499,1.72848,-0.23011,1.69495,-0.30372,1.6709,-0.33907,1.66692,-0.40005,1.66741,-0.56637,1.67404,-0.64334,1.674,-0.69961,1.66212,-0.67265,1.62056,-0.65974,1.56312,-0.58264,1.49833,-0.53869,6,4,9,13,8,3,10,11,7,5,14,15,12,1,2
-2.09296,-0.92951,-2.08846,-0.89056,-2.06981,-0.86203,-2.05618,-0.82944,-2.03194,-0.76043,-2.01475,-0.63544,-1.95122,-0.49246,-1.8601,-0.31519,-1.76928,-0.06775,-1.55142,0.14524,-1.36042,0.38498,-1.1565,0.59824,-0.9508,0.77921,-0.7507,0.95587,-0.55818,1.09534,-0.4077,1.20839,-0.2329,1.31858,-0.03639,1.43713,0.16173,1.49273,0.42814,1.56427,0.70716,1.54182,0.9415,1.51196,1.11397,1.45796,1.23897,1.35495,1.36058,1.23132,1.46995,1.10961,1.61497,0.9733,1.74893,0.82931,1.8365,0.67545,1.94936,0.48603,1.98489,0.35119,2.02461,0.1918,1.95034,0.07645,1.90918,-0.0603,1.90606,-0.15841,1.88665,-0.23488,1.86806,-0.31216,1.85239,-0.35996,1.88036,-0.52634,1.89673,-0.57606,1.86903,-0.52512,1.84667,-0.59302,1.793,-0.58187,1.7048,-0.5449,1.63576,-0.55082,3,5,9,12,8,4,10,11,7,6,14,15,13,1,2
-2.12216,-0.8182,-2.12749,-0.85346,-2.13834,-0.84966,-2.15506,-0.85426,-2.17269,-0.82281,-2.19937,-0.78632,-2.21272,-0.68501,-2.22038,-0.57841,-2.19311,-0.41949,-2.09588,-0.24186,-1.96871,-0.0869,-1.79745,0.08774,-1.6497,0.31838,-1.50385,0.45342,-1.41757,0.66813,-1.32334,0.85097,-1.25481,1.08017,-1.16087,1.28205,-1.04589,1.50871,-0.90141,1.62884,-0.71819,1.7034,-0.41714,1.70683,-0.15748,1.70479,0.1109,1.66796,0.31825,1.60685,0.49341,1.54652,0.60653,1.47607,0.75147,1.44555,0.88132,1.41764,1.04684,1.36216,1.21503,1.31161,1.36865,1.23661,1.50636,1.13544,1.60314,1.02638,1.63967,0.90224,1.63741,0.78433,1.68027,0.65667,1.71329,0.54793,1.74146,0.44833,1.77613,0.36631,1.79476,0.2803,1.77286,0.22977,1.72036,0.14483,1.63398,0.09624,1.55845,0.02006,5,6,9,11,8,3,10,12,7,4,14,15,13,1,2
-1.86898,-1.23861,-1.88334,-1.23708,-1.88382,-1.23381,-1.90794,-1.20179,-1.9113,-1.19687,-1.93264,-1.1635,-1.93029,-1.17288,-1.90245,-1.15763,-1.84345,-1.17702,-1.7713,-1.12675,-1.71094,-1.01683,-1.63466,-0.86423,-1.56868,-0.67108,-1.53442,-0.48355,-1.46934,-0.2828,-1.39782,-0.03543,-1.33257,0.18622,-1.24202,0.42913,-1.09367,0.67922,-0.91347,0.90247,-0.71819,1.10558,-0.52256,1.25213,-0.30509,1.3263,-0.11025,1.37146,0.10107,1.37824,0.3217,1.36854,0.54219,1.33005,0.70814,1.25093,1.00205,1.19174,1.30311,1.13914,1.52745,1.07546,1.6966,0.95596,1.7918,0.79778,1.80713,0.60953,1.79755,0.48656,1.82916,0.44001,1.87748,0.22611,1.8988,0.01387,1.90812,-0.20587,1.88747,-0.44142,1.85045,-0.60566,1.80053,-0.6461,1.74763,-0.63378,1.66937,-0.59519,1.60139,-0.58729,5,6,10,9,7,2,11,12,8,4,15,14,13,1,3
-1.67426,-0.28659,-1.68796,-0.25948,-1.69783,-0.24246,-1.70038,-0.19652,-1.73038,-0.13698,-1.77878,-0.10744,-1.79427,-0.056,-1.77529,0.01388,-1.7375,0.06754,-1.67706,0.13144,-1.60785,0.19071,-1.54309,0.25332,-1.49778,0.30485,-1.46317,0.37194,-1.44862,0.4338,-1.47235,0.50783,-1.53253,0.60343,-1.58982,0.6928,-1.63171,0.77494,-1.63864,0.85408,-1.6045,0.89555,-1.55324,0.94363,-1.48574,0.98073,-1.42626,1.00898,-1.36468,1.01908,-1.30939,1.0611,-1.2601,1.13542,-1.22176,1.21849,-1.17173,1.28855,-1.13693,1.36216,-1.06111,1.40608,-0.97107,1.45495,-0.85087,1.45772,-0.7431,1.45807,-0.62974,1.41829,-0.53859,1.37657,-0.45136,1.35636,-0.37341,1.37576,-0.29526,1.39636,-0.22811,1.42982,-0.1648,1.46155,-0.10978,1.46395,-0.0585,1.44251,-0.01295,1.39115,0.04673,1.33195,4,6,7,10,12,2,9,13,8,3,14,11,15,1,5
