A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
0.51038,0.29188,0.43591,0.27751,0.68213,0.05054,-0.21522,0.87833,-0.07504,-1.7208,0.20753,0.51476,-0.01976,-1.51217,0.50964,0.12291,20,8,13,11,10,24,2,7,21,18,3,16,12,15,5,25,1,6,4,19,14,23,22,9,26,17
0.51038,-0.01074,-0.06049,-0.1647,-0.68748,-1.43022,0.21483,0.50794,1.18506,0.28852,0.96769,0.51476,-0.01976,0.42746,-0.65904,-2.35015,26,25,2,13,7,6,14,12,24,16,4,10,15,8,20,18,19,22,11,3,1,23,21,9,5,17
-0.01231,-0.01074,-0.06049,0.27751,-0.68748,0.54413,-0.21522,1.24871,0.34499,-0.91707,0.20753,0.03413,-0.01976,-0.21908,0.50964,0.74118,24,4,12,6,8,22,2,5,15,19,11,18,17,14,1,21,3,9,7,20,10,25,26,13,23,16
2.07847,1.50236,0.93231,0.27751,1.13867,0.54413,-0.21522,0.13756,-0.07504,0.28852,0.20753,0.03413,1.69515,-0.21908,2.06787,-0.49535,25,1,18,10,8,16,6,2,26,24,3,23,4,11,14,21,7,9,5,22,13,20,12,15,19,17
-1.0577,-1.22122,-1.05328,-0.60692,-0.23094,0.54413,-0.21522,0.87833,-0.91511,-0.91707,0.20753,0.51476,-0.44849,-0.21908,0.50964,0.74118,20,11,10,16,6,25,3,4,9,15,8,19,18,17,2,21,1,7,5,23,13,22,26,14,24,12
-0.535,-0.01074,-0.06049,-0.1647,-0.23094,0.54413,-0.21522,-0.97359,1.60509,1.09224,-0.55264,0.03413,-0.87722,-0.86563,0.8992,0.12291,20,9,16,7,4,18,12,8,5,6,11,10,22,24,19,21,14,13,3,15,17,25,26,2,23,1
-0.535,-0.01074,-0.06049,-0.1647,0.68213,0.05054,0.21483,-0.23282,-0.07504,-0.51521,0.20753,0.51476,0.83769,0.42746,0.50964,-0.49535,25,13,12,14,4,21,1,2,24,26,5,23,15,8,3,22,6,11,10,19,9,16,17,7,20,18
-0.535,0.5945,-0.55688,0.27751,-0.68748,0.54413,0.64489,0.50794,2.02513,-1.31893,-0.55264,-1.40779,-1.30595,-0.86563,2.06787,-0.49535,24,7,14,4,3,17,8,10,6,9,15,5,22,23,19,21,12,16,1,11,20,25,26,13,18,2
1.03308,0.29188,0.93231,0.27751,-0.23094,-1.43022,0.21483,0.87833,1.18506,0.28852,0.96769,0.51476,-0.01976,0.42746,-0.26948,-1.73188,26,24,2,11,5,9,12,8,25,20,3,14,16,7,19,15,17,21,13,4,1,23,22,10,6,18
-0.01231,0.29188,-0.55688,0.27751,-0.23094,-0.44304,-0.21522,1.98948,1.60509,-0.51521,-0.17256,-0.92715,-0.01976,-0.21908,0.12008,0.12291,24,4,10,1,5,23,7,3,15,17,9,14,18,11,2,16,13,12,8,21,6,25,26,20,22,19
-0.535,0.29188,-0.06049,0.27751,0.2256,0.05054,-0.21522,-0.60321,1.18506,-0.91707,0.20753,0.9954,-0.01976,-0.86563,1.28876,0.12291,22,14,8,11,2,21,6,9,12,17,4,10,19,20,18,24,7,15,5,13,16,25,26,1,23,3
-0.01231,0.5945,0.43591,0.71973,1.13867,0.05054,0.64489,0.13756,0.34499,-0.11335,-0.93272,0.03413,-0.01976,-1.51217,0.50964,1.97771,17,4,14,7,9,21,6,8,22,15,5,13,16,19,12,23,2,1,3,20,18,25,24,10,26,11
1.03308,0.89712,0.93231,0.71973,0.68213,-1.92381,0.21483,0.13756,0.76503,0.28852,0.58761,0.9954,0.83769,-0.21908,-0.26948,-2.35015,23,25,4,10,3,7,14,13,26,18,1,11,9,5,24,19,21,15,16,6,2,22,17,12,8,20
-0.01231,0.5945,-0.06049,0.71973,0.68213,-0.93663,-0.21522,1.6191,0.34499,-0.91707,-0.17256,-0.92715,-0.44849,-0.21908,-0.26948,0.12291,25,3,11,1,8,22,7,4,15,17,9,13,18,12,2,14,16,6,10,19,5,24,26,20,23,21
1.03308,0.29188,0.43591,0.27751,-0.23094,-0.93663,0.21483,0.50794,1.18506,1.89597,0.96769,0.51476,-0.44849,1.72055,-0.65904,-0.49535,26,23,1,20,10,5,11,13,25,18,6,12,19,14,21,9,15,24,8,2,3,16,22,7,4,17
-0.01231,0.5945,-0.55688,0.71973,0.2256,0.05054,0.21483,3.10063,-1.75517,-0.51521,-0.55264,0.03413,-0.01976,-0.21908,-1.43815,0.12291,21,13,16,7,18,24,17,1,14,8,5,15,4,2,6,11,9,10,12,22,3,26,19,25,20,23
-1.58039,-0.9186,-2.54246,0.27751,-1.60055,0.05054,-0.21522,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-1.43815,0.12291,14,17,19,13,18,11,8,3,1,2,10,5,22,25,7,24,20,21,4,12,6,16,26,9,23,15
-0.01231,0.5945,-0.06049,0.71973,0.2256,1.03772,-1.50538,-1.34398,0.76503,0.28852,-1.69289,0.9954,-0.87722,-1.51217,-0.26948,0.74118,3,19,22,13,14,17,16,8,18,2,5,1,11,20,21,23,7,6,4,15,10,24,26,12,25,9
-0.535,-0.9186,-0.06049,0.27751,1.13867,1.03772,-0.21522,0.13756,-0.91511,-0.51521,0.20753,-0.44651,1.26642,0.42746,0.8992,-2.35015,19,11,24,10,9,15,13,6,26,25,7,23,5,1,16,17,3,8,4,21,12,22,2,18,14,20
-0.01231,0.29188,0.93231,0.27751,0.2256,-0.44304,-0.21522,-1.34398,1.18506,0.69038,0.58761,0.51476,-0.01976,-0.21908,-0.26948,-0.49535,25,20,11,10,5,14,18,4,9,15,2,13,17,12,21,23,19,22,8,6,3,24,26,1,16,7
-0.535,0.29188,-1.05328,0.27751,-1.14401,-3.40457,-2.79554,0.50794,0.34499,-3.32825,-2.45306,-0.92715,-1.30595,-0.21908,-1.43815,0.12291,3,25,18,10,17,6,21,16,22,2,12,1,7,14,26,11,20,15,13,5,4,9,23,24,8,19
-1.0577,0.29188,-0.06049,0.27751,0.68213,2.02489,-0.64527,-1.34398,0.34499,0.28852,-0.93272,-1.40779,-0.87722,-0.86563,0.50964,0.12291,10,4,25,2,7,12,21,13,11,1,14,3,17,20,23,16,18,5,6,15,19,24,26,9,22,8
-0.01231,-0.61598,-0.06049,-0.60692,-0.23094,0.05054,-0.21522,0.50794,0.76503,0.28852,-0.17256,1.47604,-0.44849,1.07401,0.50964,0.74118,25,20,2,17,3,19,1,12,21,14,5,11,23,22,7,18,4,15,6,13,10,24,26,8,16,9
2.07847,1.19974,1.9251,1.16195,1.13867,0.05054,0.64489,-0.97359,1.60509,0.69038,0.96769,-1.40779,-0.44849,0.42746,0.50964,-1.73188,26,18,14,10,8,3,20,11,21,19,9,17,16,13,23,6,15,22,4,1,12,24,25,5,2,7
-0.535,-0.61598,-0.06049,-0.60692,-0.23094,-0.93663,0.21483,-0.60321,1.60509,1.09224,0.58761,0.9954,-0.44849,-0.21908,0.12008,-0.49535,25,23,2,16,1,14,11,13,8,12,4,10,22,19,18,20,17,21,9,6,7,24,26,3,15,5
-1.0577,-2.12908,-1.54967,-1.93357,-1.14401,-0.44304,1.07494,0.87833,-1.33514,-0.51521,-0.55264,0.03413,-0.44849,-0.86563,0.12008,1.35944,15,14,9,20,10,21,4,3,12,7,8,19,17,16,5,18,2,1,6,22,13,24,25,23,26,11
-0.01231,-0.01074,-0.06049,-0.1647,0.2256,0.54413,-0.64527,1.98948,-2.17521,-0.91707,0.58761,0.03413,1.69515,-2.15872,-1.43815,0.12291,12,17,16,15,18,23,8,2,26,13,4,14,1,3,7,22,5,11,10,20,6,19,9,21,24,25
1.03308,0.89712,1.4287,0.71973,2.50828,0.54413,0.21483,0.13756,0.34499,-0.91707,0.20753,0.51476,2.12387,-0.86563,2.06787,-1.73188,22,4,18,13,9,17,6,3,26,25,2,19,1,12,15,23,8,7,5,14,10,24,11,20,16,21
-0.01231,0.29188,0.43591,0.27751,-0.23094,0.05054,-0.21522,-1.34398,1.18506,0.69038,-0.17256,0.03413,-0.01976,-0.21908,0.12008,-0.49535,24,10,17,6,5,16,18,4,2,12,8,13,22,15,20,23,19,14,7,11,9,25,26,1,21,3
-0.535,-0.01074,-0.55688,-0.1647,-0.68748,0.05054,0.64489,-1.71436,0.76503,1.89597,-0.17256,-0.92715,-1.30595,0.42746,-0.65904,-0.49535,21,15,17,10,11,3,23,12,1,4,16,8,24,18,25,5,22,19,6,2,13,20,26,14,7,9
-0.01231,-0.01074,-0.06049,-0.1647,-0.23094,-0.93663,0.21483,0.87833,0.76503,-0.11335,0.58761,2.91795,-0.44849,0.42746,0.12008,1.35944,23,25,1,22,2,14,3,19,18,8,4,5,15,10,12,16,6,21,13,7,9,24,26,17,11,20
0.51038,0.29188,0.43591,0.27751,-0.68748,0.05054,-1.50538,3.10063,0.34499,-0.11335,3.24819,0.03413,-0.01976,0.42746,-1.43815,0.12291,22,25,12,16,20,14,21,4,26,10,5,6,2,3,17,13,8,23,11,9,1,15,18,19,7,24
1.55577,0.5945,2.42149,0.27751,1.59521,-0.93663,-0.64527,-0.60321,-0.07504,0.28852,1.34777,0.9954,2.12387,-2.15872,-0.65904,-0.49535,12,22,10,19,16,14,8,6,26,21,2,11,1,4,20,24,9,13,17,7,3,15,5,18,23,25
-0.535,-1.82646,-0.55688,-1.04914,-0.68748,0.05054,-0.21522,0.87833,-0.07504,-0.51521,-0.17256,0.03413,-0.44849,-0.21908,-0.26948,0.12291,23,6,11,5,12,22,2,3,4,15,13,17,19,18,1,20,7,9,8,21,10,24,26,14,25,16
-1.0577,0.5945,-1.54967,0.27751,-0.68748,3.01207,-1.50538,0.13756,-0.49507,1.89597,-1.69289,0.51476,-1.30595,-0.86563,-1.43815,0.12291,3,22,24,8,15,4,23,11,10,1,7,2,9,19,26,17,13,12,6,18,5,16,25,20,21,14
-0.535,-0.9186,-0.55688,-1.04914,-0.23094,-0.44304,1.07494,-0.23282,-1.33514,-0.11335,0.20753,-0.44651,1.26642,2.3671,-1.04859,-1.11362,16,22,15,24,20,7,14,10,26,23,12,19,6,4,21,5,11,18,13,8,9,2,1,17,3,25
-1.0577,-0.01074,-0.55688,-0.1647,-0.68748,0.54413,-1.50538,-0.97359,-1.75517,-0.51521,-2.07297,0.03413,-0.44849,-1.51217,-1.04859,0.12291,1,25,24,14,21,17,16,4,20,3,8,2,5,11,15,23,7,9,6,19,12,18,22,10,26,13
-1.58039,-2.12908,-2.04607,-2.37579,-1.60055,0.05054,-0.21522,0.13756,0.76503,-0.51521,-0.17256,2.43732,-1.30595,-0.21908,0.12008,1.35944,19,24,1,20,2,18,3,16,4,5,7,6,21,23,9,22,8,14,10,11,13,25,26,15,17,12
-1.0577,-0.01074,-1.05328,-0.1647,-0.68748,0.54413,-0.64527,-1.71436,0.76503,1.89597,-0.17256,0.51476,-1.30595,-0.21908,-1.04859,0.12291,17,15,14,13,9,11,21,8,1,2,12,3,23,22,25,18,19,20,4,5,7,24,26,10,16,6
2.07847,2.41022,0.93231,1.16195,1.13867,1.5313,-1.07533,-0.23282,0.76503,0.69038,-0.93272,-0.44651,1.26642,-0.86563,2.06787,0.12291,18,1,25,3,11,17,12,4,22,15,6,13,7,14,20,21,8,5,2,19,16,26,23,10,24,9
-1.0577,-1.22122,-1.05328,-1.49135,-0.68748,0.05054,-0.21522,0.50794,-0.49507,0.28852,-0.17256,0.03413,-0.44849,-0.21908,-0.65904,0.12291,20,11,14,7,15,17,4,3,2,5,12,19,22,18,1,21,9,13,6,24,10,23,26,8,25,16
1.03308,0.89712,1.9251,1.16195,3.42136,1.03772,-0.21522,-0.23282,-0.07504,-0.91707,0.20753,-0.44651,2.5526,-0.86563,0.8992,-1.11362,19,2,23,7,14,16,9,4,26,25,6,21,1,8,12,15,11,5,13,20,10,18,3,22,17,24
-0.01231,1.19974,0.93231,1.16195,0.2256,2.51848,-1.50538,-0.60321,-0.91511,0.28852,-2.07297,0.51476,-0.01976,-0.21908,-0.26948,0.74118,1,21,26,12,18,14,19,8,23,2,4,3,5,11,25,17,7,6,9,24,10,16,20,13,22,15
-1.0577,-0.61598,-0.55688,-1.04914,-0.68748,0.05054,0.21483,-0.97359,-0.49507,0.69038,-0.55264,-0.92715,0.83769,0.42746,-1.43815,-0.49535,16,18,25,4,21,3,23,2,7,11,10,17,13,1,22,6,24,20,14,12,9,8,19,5,15,26
-1.0577,0.29188,-1.05328,0.27751,-0.68748,3.50565,-1.50538,-0.23282,-0.49507,1.89597,-1.69289,0.51476,-1.30595,-0.86563,-1.43815,0.12291,3,22,25,7,14,4,24,12,11,1,6,2,8,20,26,16,17,10,9,19,5,13,23,18,21,15
-0.01231,-0.61598,-0.06049,1.16195,-0.68748,0.54413,-0.64527,1.6191,1.18506,-0.91707,-0.17256,1.95668,-0.44849,-0.21908,0.50964,1.35944,23,19,4,12,3,24,1,11,13,9,5,7,17,16,6,22,2,14,8,18,10,25,26,20,21,15
-0.01231,1.19974,0.43591,1.16195,2.05175,0.05054,-1.07533,0.13756,-1.33514,-0.11335,0.20753,0.03413,1.26642,0.42746,0.50964,0.12291,16,13,20,17,15,21,3,1,26,25,7,23,2,8,5,12,4,10,9,24,11,14,6,19,18,22
-0.535,1.19974,-0.06049,1.16195,0.2256,2.02489,-1.50538,-0.97359,-0.91511,0.28852,-1.69289,0.51476,-0.01976,-0.86563,-0.26948,-0.49535,1,21,26,11,16,15,19,9,18,2,6,3,5,13,22,20,7,4,8,23,10,17,24,12,25,14
-0.01231,0.89712,0.43591,1.16195,0.68213,0.54413,-0.21522,0.87833,0.76503,0.28852,-0.93272,-1.40779,-0.01976,-0.21908,0.12008,0.74118,23,2,19,1,8,18,6,7,17,14,10,15,21,12,3,11,9,5,4,22,20,25,26,13,24,16
-0.535,0.29188,-0.55688,0.27751,-0.68748,-0.93663,-0.21522,1.98948,1.18506,-0.91707,-0.55264,-1.40779,-0.01976,-0.21908,0.12008,0.12291,24,2,13,1,5,22,10,3,16,15,9,7,17,6,4,14,18,8,12,19,11,25,26,21,23,20
-0.535,0.29188,-0.55688,0.27751,-0.23094,0.54413,-1.50538,-1.34398,0.76503,0.28852,-1.69289,0.9954,-0.87722,-1.51217,-0.26948,0.74118,3,21,19,13,14,18,16,8,17,2,5,1,12,22,20,23,7,6,4,15,10,24,26,11,25,9
1.03308,1.19974,0.43591,0.27751,0.2256,2.51848,-1.93543,0.13756,-1.33514,1.09224,-1.31281,0.9954,1.26642,-2.80526,0.12008,1.35944,1,18,22,13,15,16,10,11,26,3,7,5,2,9,23,24,4,6,8,19,12,21,14,20,25,17
-0.535,-0.01074,-0.55688,0.27751,-0.68748,0.54413,-0.64527,1.6191,0.34499,-0.91707,-0.93272,0.03413,-0.01976,-0.21908,0.12008,0.12291,21,6,17,2,14,23,8,3,15,13,10,11,16,12,1,20,5,4,7,22,9,25,26,19,24,18
-1.0577,-0.61598,-1.05328,-1.04914,-0.68748,1.03772,-0.64527,-0.60321,-0.07504,0.69038,-0.93272,-0.44651,-0.01976,-0.86563,-0.65904,0.12291,4,10,24,2,19,16,20,6,5,1,11,8,18,13,14,22,15,9,7,21,17,23,25,3,26,12
-0.01231,-0.01074,0.93231,0.27751,1.59521,0.05054,-0.21522,-0.60321,-0.91511,-0.51521,-0.55264,0.03413,1.26642,-0.21908,0.8992,-1.11362,16,6,23,12,10,19,11,1,26,25,3,21,4,5,14,18,9,2,7,24,15,20,8,13,22,17
-0.535,-0.31336,-0.55688,-0.60692,0.2256,-0.44304,-0.21522,0.13756,0.76503,-0.51521,-0.17256,0.51476,-0.01976,-0.21908,0.50964,1.35944,23,10,4,11,2,21,1,13,14,18,3,16,20,19,8,22,9,7,6,17,15,25,26,5,24,12
-0.535,-1.22122,-0.06049,-0.1647,-0.68748,0.54413,-0.64527,1.24871,1.18506,-0.51521,-0.93272,0.03413,-0.01976,-0.21908,0.12008,0.12291,22,8,17,2,11,23,5,3,15,13,10,12,19,18,1,20,6,7,4,21,9,25,26,14,24,16
-0.535,-1.52384,-0.06049,-1.04914,-0.23094,0.54413,1.50499,-0.60321,-1.33514,-0.91707,0.96769,0.03413,1.69515,1.72055,-1.04859,-0.49535,14,25,15,23,20,9,16,10,26,22,13,18,5,4,19,8,11,17,12,7,6,2,1,21,3,24
-1.0577,-1.82646,-1.05328,-1.93357,-1.60055,0.54413,3.2252,-0.97359,-0.49507,-0.91707,1.34777,0.03413,-1.30595,-0.21908,-1.43815,0.12291,13,25,19,23,24,3,20,12,18,6,21,11,14,17,22,8,9,15,10,1,5,2,7,26,4,16
-0.535,-0.31336,-0.55688,-0.60692,-0.23094,0.54413,-0.21522,0.13756,2.02513,-0.51521,-0.55264,0.03413,-0.44849,0.42746,1.67832,0.12291,24,10,12,8,3,20,5,6,9,17,11,13,23,22,14,21,7,16,2,18,15,25,26,4,19,1
1.03308,0.29188,0.93231,0.27751,0.2256,0.05054,0.21483,-0.23282,1.18506,0.69038,0.20753,-0.44651,-0.44849,0.42746,0.50964,-0.49535,26,8,12,5,4,10,9,6,17,21,11,20,23,22,13,15,18,19,3,7,14,24,25,1,16,2
-1.0577,-0.61598,-1.05328,-1.04914,-0.68748,-0.44304,-0.21522,0.13756,-0.07504,0.28852,0.20753,0.9954,-0.44849,0.42746,0.12008,0.74118,24,19,1,18,3,17,2,11,8,13,5,15,25,23,4,20,7,16,10,14,9,21,26,6,22,12
-0.01231,-0.9186,-0.06049,0.27751,-0.23094,-0.93663,1.93504,1.24871,-0.49507,-0.51521,-1.31281,0.51476,-0.01976,-0.86563,0.8992,1.97771,18,21,11,19,16,12,7,4,25,5,9,8,13,10,20,15,2,1,3,14,6,22,24,26,23,17
-1.58039,-1.82646,-1.54967,-1.93357,-1.14401,0.05054,0.21483,2.35986,-1.75517,-0.51521,-0.55264,0.03413,-0.01976,-0.21908,-1.43815,0.12291,19,17,15,11,18,24,14,1,9,6,7,16,4,2,5,13,8,10,12,26,3,25,20,22,21,23
0.51038,0.5945,0.93231,0.71973,1.59521,0.54413,1.07494,0.87833,-0.49507,-0.91707,-0.17256,1.47604,0.83769,-0.21908,1.67832,0.74118,25,13,10,15,5,21,2,6,26,16,4,18,9,8,11,20,1,3,7,17,12,22,24,23,19,14
-0.01231,-0.31336,0.43591,-0.60692,0.68213,0.54413,-1.07533,0.50794,-0.07504,-0.11335,0.20753,0.03413,0.83769,-0.21908,0.12008,-1.11362,16,12,20,6,13,21,4,2,25,18,10,15,8,9,1,23,3,11,7,22,5,24,19,14,26,17
-0.535,-0.01074,-1.05328,-0.1647,-0.23094,-1.92381,0.21483,-0.23282,1.18506,-0.51521,-0.17256,2.43732,-1.30595,-0.21908,0.8992,0.74118,21,25,2,17,1,10,5,18,8,6,4,3,20,23,22,19,15,16,11,7,12,24,26,13,14,9
1.03308,0.5945,1.9251,0.27751,0.68213,1.03772,-0.64527,-0.97359,0.76503,0.69038,-1.31281,0.03413,1.26642,-0.21908,0.8992,1.35944,16,4,21,5,9,18,14,3,23,17,1,13,8,10,19,20,11,2,6,22,12,26,25,7,24,15
-0.01231,-0.9186,-0.55688,0.27751,-0.23094,-0.44304,-0.21522,1.6191,0.76503,-0.51521,-0.17256,-0.44651,-0.44849,-0.21908,2.06787,1.35944,24,1,11,3,5,22,4,6,13,14,9,12,19,20,16,21,8,7,2,18,15,25,26,17,23,10
-2.10309,-1.82646,-2.54246,-1.93357,-1.60055,0.05054,-0.21522,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-1.43815,0.12291,14,15,18,17,19,11,9,3,1,2,10,4,23,25,7,24,20,21,5,12,6,16,26,8,22,13
-0.01231,-0.61598,0.43591,-0.60692,-0.23094,-1.43022,0.21483,-0.97359,1.18506,0.69038,1.34777,1.47604,0.40896,-0.86563,-0.26948,-1.11362,20,26,3,17,5,9,15,12,23,10,1,8,11,7,24,22,18,21,14,2,4,19,25,6,13,16
-0.535,-0.31336,-0.55688,-0.60692,1.13867,0.54413,0.21483,0.13756,-0.49507,-0.51521,-0.17256,-0.92715,-0.01976,-0.86563,1.67832,-1.73188,19,2,22,3,6,12,10,8,20,13,11,16,17,15,18,23,7,4,1,14,21,26,25,9,24,5
-1.0577,1.19974,-1.54967,1.16195,0.2256,0.05054,-0.21522,-1.71436,0.76503,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-0.26948,0.12291,22,8,16,10,4,15,19,2,1,9,11,7,23,24,20,21,18,14,5,12,13,25,26,6,17,3
-0.535,-0.01074,-0.55688,-0.1647,-0.23094,0.05054,-0.21522,3.10063,-1.75517,-0.51521,0.20753,0.03413,-0.01976,-0.21908,-1.43815,0.12291,22,14,15,7,18,23,17,1,13,8,5,16,4,2,6,11,9,10,12,21,3,25,20,26,19,24
-0.535,-0.31336,-0.06049,-0.60692,-0.23094,-0.44304,-1.50538,-1.71436,1.18506,-0.11335,-1.31281,1.47604,-1.30595,-0.21908,-0.65904,0.12291,8,24,12,14,7,19,17,9,3,2,4,1,18,23,22,21,15,13,6,11,5,25,26,16,20,10
-0.535,0.89712,-0.55688,1.16195,-0.68748,-1.92381,0.21483,0.50794,2.44516,-0.51521,-0.55264,3.39859,-1.30595,-0.21908,1.28876,-0.49535,23,24,2,16,1,15,5,20,9,6,4,3,17,19,21,18,12,22,10,7,14,25,26,13,11,8
0.51038,1.19974,1.4287,1.16195,2.05175,-0.93663,1.50499,-0.97359,-1.33514,-0.51521,0.58761,0.03413,1.69515,2.3671,-1.04859,0.12291,17,21,16,22,19,9,15,10,26,24,11,18,4,5,23,6,12,14,13,8,7,2,1,20,3,25
-0.535,-0.61598,-0.06049,-0.60692,-0.68748,0.54413,-0.21522,-0.60321,1.18506,1.09224,-0.55264,-0.44651,-0.87722,0.42746,0.50964,0.12291,23,7,16,6,5,10,12,9,2,8,14,11,24,22,17,15,18,19,3,13,20,25,26,4,21,1
-1.0577,-0.31336,-1.05328,-0.60692,-0.23094,0.05054,-0.21522,2.35986,-1.75517,-0.91707,-0.17256,0.03413,0.83769,0.42746,-1.43815,0.12291,22,15,14,8,19,25,10,2,17,13,6,18,3,1,5,9,7,12,11,24,4,21,16,23,20,26
0.51038,0.89712,-0.06049,0.71973,-0.23094,-1.92381,1.50499,-0.60321,-0.49507,0.69038,2.10794,0.03413,-0.44849,1.07401,-1.04859,0.12291,19,26,9,21,18,3,22,13,25,14,8,12,11,10,24,7,17,23,16,4,5,1,6,15,2,20
0.51038,-0.9186,0.93231,0.27751,-0.23094,-0.44304,0.21483,0.13756,-1.75517,-0.51521,0.58761,0.03413,2.5526,0.42746,-1.43815,0.12291,17,20,12,19,15,14,10,4,25,24,7,22,2,3,9,11,13,18,16,21,6,5,1,23,8,26
-0.01231,-0.31336,0.93231,-0.60692,0.2256,0.05054,0.64489,-0.23282,-2.17521,-0.51521,0.96769,0.03413,1.69515,2.3671,-1.43815,0.12291,16,24,15,23,19,12,11,6,26,22,8,20,4,5,18,10,9,21,14,13,7,2,1,17,3,25
1.03308,0.29188,1.4287,2.04638,1.59521,2.02489,-1.07533,-0.23282,-0.07504,-0.11335,-1.69289,-0.92715,-0.44849,-0.86563,1.28876,0.12291,4,7,26,2,14,15,17,9,22,5,10,6,13,18,20,19,8,1,3,21,16,23,25,11,24,12
2.07847,1.50236,0.93231,0.27751,1.13867,0.54413,0.21483,-0.23282,-0.07504,0.28852,-0.55264,-0.44651,1.69515,-2.15872,1.67832,-0.49535,14,3,22,9,12,19,8,5,26,21,4,15,2,10,17,24,7,1,6,18,16,23,13,11,25,20
-1.0577,-0.01074,-1.05328,-0.1647,-0.68748,-0.93663,-1.07533,-0.97359,1.18506,-2.12266,-1.69289,-0.44651,-1.30595,-0.86563,-1.04859,-1.73188,7,22,16,5,13,17,20,12,9,2,8,1,15,19,24,23,18,14,3,6,4,25,26,10,21,11
-1.0577,-0.61598,-1.05328,-1.04914,-1.14401,0.05054,-1.50538,-1.34398,0.34499,-0.11335,-1.69289,0.9954,-0.87722,-1.51217,-0.65904,0.12291,3,22,20,13,17,18,16,7,15,2,5,1,10,19,21,24,9,6,4,14,8,23,26,12,25,11
-0.01231,-0.01074,0.93231,0.27751,1.59521,0.54413,0.21483,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,1.26642,-0.21908,1.67832,-1.73188,19,2,23,10,7,16,11,1,26,25,5,22,8,9,17,21,6,4,3,20,14,24,12,13,18,15
-1.58039,-2.12908,-2.04607,-2.37579,-1.60055,-1.92381,1.93504,-0.23282,-1.33514,1.09224,0.96769,-0.92715,-1.30595,-0.21908,-0.65904,-0.49535,15,26,11,23,17,1,22,10,13,6,20,9,18,19,25,2,21,16,14,5,7,3,8,24,4,12
-1.0577,0.89712,-0.06049,1.16195,0.68213,1.5313,-0.21522,-0.97359,-0.07504,0.28852,-0.55264,-1.40779,-0.01976,-0.21908,0.8992,-0.49535,16,2,25,1,5,9,20,11,10,6,13,14,19,15,22,12,17,7,4,18,23,24,26,3,21,8
2.60116,1.80498,1.4287,0.71973,0.2256,2.02489,-1.93543,-0.60321,-0.49507,0.69038,-1.69289,-0.92715,0.40896,-0.86563,0.12008,1.97771,1,14,26,7,19,13,17,10,25,5,9,3,4,11,24,16,8,2,6,20,12,21,22,18,23,15
1.03308,0.89712,1.9251,0.71973,2.50828,0.54413,-0.64527,-1.34398,0.34499,0.28852,0.20753,-0.44651,1.26642,1.07401,0.12008,-0.49535,23,5,24,9,15,13,19,2,26,25,4,21,1,3,20,8,16,14,12,17,6,18,7,11,10,22
-0.01231,-0.31336,-0.55688,-0.60692,-0.23094,-0.44304,-0.64527,1.24871,0.76503,-0.91707,-0.17256,-0.44651,-0.44849,-0.21908,2.06787,1.35944,24,1,12,5,4,21,3,6,13,15,10,11,19,20,17,23,7,9,2,18,16,25,26,14,22,8
-0.535,-0.9186,-0.55688,-1.04914,-0.68748,-0.44304,-0.64527,0.50794,0.34499,-0.91707,-0.17256,1.47604,-0.44849,0.42746,0.12008,0.74118,21,20,2,17,3,24,1,13,10,12,5,7,19,18,6,23,4,15,8,16,9,25,26,11,22,14
-0.01231,-0.61598,-0.06049,-0.60692,-0.68748,-0.44304,0.21483,0.50794,1.18506,-0.91707,1.34777,0.51476,-0.01976,0.42746,-1.04859,-0.49535,26,25,2,17,13,16,11,7,22,19,4,14,15,8,12,21,10,24,9,3,1,18,23,5,6,20
-0.01231,-0.31336,0.43591,1.60416,2.05175,-0.44304,-0.64527,0.13756,-0.91511,-0.51521,-0.17256,-0.92715,2.5526,3.01364,0.8992,1.35944,20,6,16,22,18,15,3,11,26,25,7,19,2,13,21,8,4,10,12,17,14,9,1,23,5,24
2.60116,0.89712,1.9251,0.71973,1.13867,-0.44304,1.07494,0.13756,-0.91511,-0.11335,-0.17256,-0.92715,3.41006,2.3671,0.12008,-2.35015,22,14,17,20,18,7,11,12,26,23,9,21,2,6,19,3,16,10,15,13,5,8,1,25,4,24
-0.535,0.29188,-0.06049,0.27751,-0.23094,2.02489,-2.36548,-0.97359,-1.33514,0.28852,-1.69289,0.51476,-0.44849,-1.51217,-0.26948,-0.49535,1,25,26,14,21,12,17,8,22,2,11,3,4,13,23,19,5,6,7,16,9,15,20,18,24,10
0.51038,0.5945,0.93231,0.71973,0.68213,0.05054,1.50499,0.50794,-0.91511,1.09224,-0.55264,-2.8497,-0.44849,1.72055,-0.26948,0.12291,20,22,15,13,12,2,10,18,25,8,17,9,14,5,19,1,11,16,7,3,23,6,26,24,4,21
